opis_id,name,address,city,state,rack_id,retail_price,latitude,longitude,geocode_quality
7231,TA ALBUQUERQUE TRAVEL CENTER,"I-25, EXIT 227 OR 225",Albuquerque,NM,580,3.58733333,35.1044,-106.62985,INTERSECTION
71876,LOVES TRAVEL STOP #861,"I-75, EXIT 72 & SR-72",Loudon,TN,285,3.58733333,35.72847,-84.39829,INTERSECTION
71770,ONVO TRAVEL PLAZA,"I-81, Exit 155",Mountain Top,PA,200,3.58733333,41.0797,-75.96557,INTERSECTION
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton,ON,430,3.58883539,43.24261,-79.74189,INTERSECTION
66502,SHOP RITE #82,"I-10, EXIT 64",Jennings,LA,690,3.589,36.98112,-84.65451,ADDRESS
71267,LOVES TRAVEL STOP #878,"US-131/SR-43, EXIT 44",Kalamazoo,MI,431,3.589,42.31791,-85.60305,CITY
71033,MAVERIK COUNTRY STORE #560,I-580 & US-50,Carson City,NV,966,3.589,39.17038,-119.76302,ADDRESS
63720,FLYING J TRAVEL PLAZA #611,"I-10, EXIT 137",Phoenix,AZ,930,3.589,33.39696,-111.83489,ADDRESS
62817,LOVES TRAVEL STOP #364,I-75 EXIT 33,Charleston,TN,285,3.589,35.2949,-84.81277,INTERSECTION
10168,Express Stop,"I-94, EXIT 145",Jackson,MI,385,3.589,42.2808,-84.30485,INTERSECTION
71190,LOVES TRAVEL STOPS #888,"I-80/US-30, EXIT 85 & SR-374",Green River,WY,835,3.589,41.56418,-109.54864,INTERSECTION
68188,ONVO TRAVEL PLAZA - GIBSON,"I-81, EXIT 219 & SR-848",New Milford,PA,200,3.589,41.80445,-75.65106,ADDRESS
72650,Loves Travel Stop #862,I-35 Exit 65,Cotulla,TX,693,3.589,28.44333,-99.24902,ADDRESS
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.57843,-80.74051,ADDRESS
61571,7-ELEVEN #40280,MILE MARKER 55 NE EXT PENN TPKE,Allentown,PA,90,3.589,40.60269,-75.46651,ADDRESS
64887,COUNCIL FOOD AND FUEL,US-95,Council,ID,785,3.589,44.80136,-116.41529,STREET
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,37.93837,-77.4727,INTERSECTION
66428,SHELL,US-167,Hensley,AR,695,3.589,34.57583,-92.26789,STREET
67160,LOVES TRAVEL STOPS #378,"I-77, EXIT 132",Ripley,WV,44,3.589,38.76022,-81.69559,INTERSECTION
60341,SNAPPY FOOD MART,ST 60,Tekonsha,MI,431,3.589,42.09373,-84.98619,CITY
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.589,42.10033,-84.99644,INTERSECTION
52595,7-ELEVEN #40281,"I-476, EXIT 35/95",Jim Thorpe,PA,90,3.589,40.97896,-75.62854,POINT
69801,MAVERIK COUNTRY STORE #409,"I-580, EXIT 41 & SR-531",Carson City,NV,966,3.589,39.16976,-119.73805,POINT
66116,ONVO TRAVEL PLAZA - HARFORD,"I-81, EXIT 217 & SR-547",Harford,PA,200,3.589,41.76517,-75.75152,ADDRESS
66015,LOVES TRAVEL STOP #298,"I-35, EXIT 39 & SR-44",Encinal,TX,693,3.589,28.04618,-99.34939,ADDRESS
71672,7-ELEVEN #41573,US-67,Glen Rose,TX,765,3.589,32.24768,-97.7375,STREET
71499,KWIK TRIP #1130,US HWY 151/18,Mount Horeb,WI,420,3.589,43.00866,-89.73949,ADDRESS
72917,PETRO-CANADA,"HWY-407, EXIT 126 & CR-4",Mississauga,ON,720,3.58962746,43.56986,-79.78745,STREET
4996,ZIP TRIP #54,"I-90, EXIT 452",Billings,MT,780,3.59066666,45.79501,-108.46157,INTERSECTION
71968,BLONDIES FOOD AND FUEL,US-90 & SR-69,Grand Ridge,FL,20,3.59066666,30.71907,-85.02018,INTERSECTION
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,35.18302,-107.89759,ADDRESS
61983,PETRO-CANADA,HWY 35,Orono,ON,720,3.59147696,44.00699,-78.60698,STREET
65469,PETRO-CANADA,BURLINGTON & PARKDALE/WINDEMER,Hamilton,ON,430,3.59147696,43.25677,-79.78401,POINT
66279,PETRO-CANADA,ST 11A & TAYLOR DRIVE,Red Deer,AB,80,3.59147696,52.31754,-113.83779,INTERSECTION
72292,SUNSTOP #336,SR-121 & CR-18,Lake Butler,FL,75,3.59233333,29.94637,-82.42481,INTERSECTION
70140,CASEYS #3593,SR-7 & US-50,North Vernon,IN,375,3.59233333,39.02455,-85.65105,INTERSECTION
149,RAYS TRUCK WASH,"I-69, EXIT 309 & US-30",Fort Wayne,IN,370,3.59233333,41.02852,-85.25234,POINT
70741,CASEYS #3590,US-27,Geneva,IN,465,3.594,40.59844,-84.95667,STREET
72566,Loves Travel Stop #826,I-70 Exit 75,Parachute,CO,800,3.59566666,39.45214,-108.051,INTERSECTION
69426,LOVES TRAVEL STOP #553,"I-40 E, EXIT 163",Williams,AZ,930,3.59566666,35.2511,-112.18838,ADDRESS
69155,PILOT TRAVEL CENTERS #1004,"I-35, EXIT 214 & US-60",Tonkawa,OK,500,3.59566666,36.681,-97.30807,ADDRESS
71383,Caseys #3940,I-69 & SR 4,Ashley,IN,465,3.59733333,41.52701,-85.08046,STREET
69748,SUNOCO,SR-930 E,Fort Wayne,IN,370,3.59733333,41.11367,-85.11292,STREET
71495,SPEEDWAY #1212,"I-65, EXIT 99 & US-31",Greenwood,IN,375,3.59733333,39.61448,-86.1161,ADDRESS
10030,LOVES TRAVEL STOP #715,I-77 EXIT 58 & SR-666 & US-52,Bastian,VA,185,3.59733333,37.17753,-81.14038,ADDRESS
4856,PILOT TRAVEL CENTER #910- TOWN PUMP,"I-90, EXIT 274 & US-287",Three Forks,MT,786,3.59733333,45.9182,-111.60274,POINT
66021,LOVES TRAVEL STOP #238,"I-65, EXIT 116 & SR-480",Shepherdsville,KY,415,3.599,37.97126,-85.70988,ADDRESS
71509,MAPLEFIELDS IRVING,I-91 & US-2,Saint Johnsbury,VT,39,3.599,44.43098,-71.96145,ADDRESS
68885,FLYING J #488,"I-35, EXIT 69",Cotulla,TX,693,3.599,28.44552,-99.24839,ADDRESS
304,FL Roberts,"I-91, EXIT 4",Springfield,MA,100,3.599,42.08817,-72.58094,INTERSECTION
69319,SPEEDWAY #8190,US-117/13 BYP S,Goldsboro,NC,205,3.599,35.38835,-78.00986,ADDRESS
63812,PETRO STOPPING CENTER #330,"I-65, EXIT 86",Glendale,KY,415,3.599,37.58908,-85.87014,INTERSECTION
63841,MAGNOLIA TRAVEL CENTER,US-82 & US-371,Magnolia,AR,635,3.599,33.29656,-93.25054,INTERSECTION
70935,QUARLES #4511,I-70 EXIT 55,Frederick,MD,60,3.599,39.40255,-77.39959,POINT
72171,LAWTEY SHELL SERVICE,US-301,Lawtey,FL,75,3.599,30.05586,-82.06787,STREET
71139,GAS N WASH,SR-47 & CR-9,Yorkville,IL,290,3.599,41.70532,-88.44638,INTERSECTION
72494,7-ELEVEN #42132,"I-35, EXIT 131",Lytle,TX,740,3.599,29.23549,-98.78186,INTERSECTION
69310,PILOT TRAVEL CENTER #1006,"I-10, EXIT 456 & US-377",Junction,TX,740,3.599,30.29857,-99.54265,POINT
73040,TAILGATE #3,SR 21,Bryan,TX,670,3.599,30.66876,-96.40609,STREET
60084,SUNSTOP #625,US-84,Ashford,AL,20,3.599,31.1879,-85.2776,STREET
6215,FUEL HUB,"I-87, EXIT 21B",West Coxsackie,NY,12,3.599,42.38901,-73.82666,INTERSECTION
68900,DUCK THRU #41,US-17/SR-37,Hertford,NC,130,3.599,36.18499,-76.45805,ADDRESS
9381,SCOTT FUEL TRAVEL PLAZA,"I-81, EXIT 199",Dalton,PA,200,3.599,40.25105,-79.67606,ADDRESS
64664,CIRCLE K #4701424,"I-74, EXIT 102",Morton,IL,280,3.599,40.62194,-89.47084,INTERSECTION
70954,QUARLES #4811,SR-50/US-70,Garner,NC,177,3.599,35.70505,-78.60976,STREET
52239,PILOT TRAVEL CENTERS #192,"I-75, EXIT 60",Tifton,GA,10,3.599,31.4336,-83.51987,INTERSECTION
60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.599,37.33367,-97.33998,NEIGHBORHOOD
70934,QUARLES #4509,I-270 EXIT 31B,Frederick,MD,60,3.599,39.38454,-77.41224,INTERSECTION
60762,BP,US-1 & US-341,Baxley,GA,195,3.599,31.77841,-82.34845,ADDRESS
71646,SPEEDWAY #6542,"I-10, Exit 192",Midway,FL,155,3.599,30.49145,-84.43124,INTERSECTION
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599,41.14721,-82.72972,ADDRESS
70742,CASEYS #3653,SR-14,Greene,IA,433,3.599,42.91444,-92.81005,STREET
52510,Valero,SR-9,Maysville,KY,312,3.599,38.62498,-83.7877,STREET
70218,LOVES TRAVEL STOP #725,I-69 & SR-260,Hanson,KY,490,3.599,37.41734,-87.48035,ADDRESS
69100,DADS NORTH YELLOWSTONE,US-26,Idaho Falls,ID,825,3.599,43.49258,-112.03783,STREET
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,280,3.599,40.30335,-88.18378,INTERSECTION
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.91957,-84.60114,STREET
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599,39.17038,-119.76302,ADDRESS
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599,32.28912,-104.10106,STREET
68644,SUPERPUMPER #32,US-2,Minot,ND,452,3.599,48.21022,-101.28154,STREET
67747,STRIPES 7FLEET #42424,US-87/US-190,Brady,TX,740,3.599,31.1359,-99.34246,ADDRESS
67706,SPEEDWAY #3495,US-1/9,Elizabeth,NJ,115,3.599,40.66932,-74.20262,STREET
67718,SUNSTOP #622,SR-52 & SR-167,Hartford,AL,715,3.599,31.10225,-85.69741,ADDRESS
72476,Mandan Cardlock (Bulk Plant),"I-94, EXIT 153",Mandan,ND,273,3.599,46.82653,-100.88891,ADDRESS
71741,SPRINT FOOD STORE #733,"I-20, EXIT 183 & US-221",Harlem,GA,135,3.599,33.41588,-82.3123,ADDRESS
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,44,3.599,38.19642,-80.86148,ADDRESS
67695,MOREHEAD TRUCKSTOP,"I-64, EXIT 133 & SR- 801",Morehead,KY,255,3.599,38.13935,-83.54918,ADDRESS
69395,SPEEDWAY #3766,US-52,Indianapolis,IN,375,3.599,39.75091,-86.03123,STREET
69401,CASEYS #3205,"I-29, EXIT 47 & US-275/SR-92",Council Bluffs,IA,319,3.599,41.22158,-95.83334,POINT
69740,LOVES TRAVEL STOP #613,"I-81, EXIT 24 & SR-80",Meadowview,VA,185,3.599,36.75688,-81.85706,INTERSECTION
72864,SUNSTOP #430,US-27,Bainbridge,GA,20,3.599,30.96209,-84.61191,STREET
69847,KWIK STAR #145,US-52,Guttenberg,IA,335,3.599,42.78634,-91.10205,STREET
60136,HOBO PANTRY #18,US-431,Headland,AL,20,3.599,31.36769,-85.32721,STREET
60473,BELL STORES #50,ST 3,Wooster,OH,249,3.599,40.4029,-82.48027,ADDRESS
71265,U SAVE FOOD STORES 1,SR-39/SR-55,Richwood,WV,44,3.599,38.22229,-80.5415,INTERSECTION
63699,DEWITT TRAVEL MART,"US-30, EXIT 313",De Witt,IA,270,3.599,41.80735,-90.5452,INTERSECTION
64840,BP,US-278/SR-6 & SR-101,Rockmart,GA,18,3.599,34.01041,-85.07079,ADDRESS
64843,A TO Z TRUCKSTOP,US-301/US-25/SR-73,Statesboro,GA,195,3.599,32.44799,-81.7835,ADDRESS
63652,CASEYS #3292,"I-380, EXIT 43 & US-20",Independence,IA,380,3.599,42.44849,-91.89428,STREET
60508,FEGLEY VALERO,SR-309,Tamaqua,PA,90,3.599,40.83792,-75.99481,STREET
64036,CM PROSPECT STATION,SR-3087 & SR-660,Houma,LA,725,3.599,29.60842,-90.66775,INTERSECTION
70978,QUARLES #4829,I-40 EXIT 298A,Raleigh,NC,177,3.599,35.75415,-78.65377,INTERSECTION
64430,GOLDEN SPIKE TRAVEL PLAZA,"I-15, EXIT 382",Tremonton,UT,835,3.599,41.71195,-112.15966,ADDRESS
10020,Maplefields,"US-4, EXIT 2 & SR-22A",Fair Haven,VT,39,3.599,43.59056,-73.26505,ADDRESS
52539,PILOT TRAVEL CENTER #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599,33.91501,-84.28857,POINT
52542,FLYING J TRAVEL PLAZA #624,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.599,28.33124,-82.3243,INTERSECTION
65858,SPEEDWAY #6661,"I-94, EXIT 40 & US-20 & US-35",La Porte,IN,465,3.599,41.61388,-86.72865,ADDRESS
71289,7-ELEVEN #38835,I-75 EXIT 139,Fort Myers,FL,225,3.599,26.65134,-81.79919,INTERSECTION
65290,ESSENTIAL FUEL #3,ST 71,Scottsbluff,NE,475,3.599,41.86219,-103.66274,CITY
52052,EXPRESSWAY MOBIL,US-63 & US-167,El Dorado,AR,635,3.599,33.18805,-92.63498,ADDRESS
66631,SPEEDWAY #3589,I-96,Lake Odessa,MI,342,3.599,42.77755,-85.13877,CITY
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,290,3.599,41.90347,-87.88743,ADDRESS
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,900,3.599,32.69726,-113.95171,CITY
66659,MARATHON,SR-37,Mitchell,IN,415,3.599,38.7203,-86.47518,STREET
64003,HUCKS Food & Fuel #305,SR-9001 & WKY PKWY SERVICE AREA,Beaver Dam,KY,460,3.599,40.83299,-83.97483,CITY
602,JIFFY MART EXIT 18 TRUCK STOP,"I-89/SR-120, EXIT 18 & SR-120",Lebanon,NH,12,3.599,43.65481,-72.24409,ADDRESS
66065,LOVES TRAVEL STOP #321,"SR 770 & I-75 , EXIT 29",Corbin,KY,410,3.599,36.97735,-84.11375,ADDRESS
69014,SPEEDWAY #4100,"I-94, EXIT 308 & US-41",Milwaukee,WI,448,3.599,43.034,-87.96529,ADDRESS
73003,GAS PRO TRAVEL CENTER,US-25 & SR-88,Hephzibah,GA,135,3.599,33.32405,-82.06128,INTERSECTION
72552,VALLEYWIDE COUNTRY STORE,I- 86 Exit 40,American Falls,ID,787,3.599,42.79095,-112.83123,INTERSECTION
64040,PILOT #1051,"I-10, EXIT 43 & SR-383",Iowa,LA,690,3.599,30.23849,-93.01363,ADDRESS
72385,GAS N WASH,I-57 & SR-17,Kankakee,IL,399,3.599,41.16264,-87.66274,ADDRESS
69554,SPEEDWAY #8047,"I-70, EXIT 104 & SR-9",Greenfield,IN,375,3.599,39.78635,-85.76939,ADDRESS
72596,Hucks Food & Fuel #401 dba Pilot #1360,"I-69, EXIT 25",Mayfield,KY,490,3.599,36.76441,-88.64663,INTERSECTION
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.58825,-88.0532,ADDRESS
71085,Sunoco,SR-49,Greenville,OH,317,3.599,40.08565,-84.63466,STREET
68831,KWIK TRIP #896,SR-65 & CR-J,Minneapolis,MN,451,3.599,45.12166,-93.23668,STREET
68841,PILOT TRAVEL CENTER #575,"I-95, EXIT 1",Saint Marys,GA,75,3.599,30.75577,-81.57802,ADDRESS
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599,31.82818,-102.35993,ADDRESS
71804,GAS N WASH,I-88 EXIT 114,Montgomery,IL,290,3.599,39.82802,-90.56399,ADDRESS
63725,TA CARTERSVILLE TRAVEL CENTER,"I-75, EXIT 296",Cartersville,GA,18,3.599,34.27742,-84.81527,INTERSECTION
20121,GO MART FOOD STORE #50,"I-77/I-64, EXIT 44 & SR-3",Beckley,WV,44,3.599,37.79707,-81.21317,INTERSECTION
68277,WHITE OAK STATION #15,US-65,Harrison,AR,735,3.599,36.21414,-93.07449,STREET
71372,Simonson Station,US-71 & SR-34,Park Rapids,MN,458,3.599,46.92215,-95.05843,INTERSECTION
71377,7-ELEVEN #38485,I-76 Exit 25,Brighton,CO,800,3.599,39.99806,-104.71886,INTERSECTION
67758,CLARKS PUMP N SHOP #47,SR-10/SR-9,Vanceburg,KY,312,3.599,38.58499,-83.32681,INTERSECTION
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,44,3.599,38.53211,-81.02754,ADDRESS
67119,EASTWAY TRUCKSTOP,SR-80,Somerset,KY,410,3.599,37.12674,-84.55466,STREET
5907,SPEEDWAY #4035,CR-101,Shakopee,MN,448,3.599,44.80024,-93.51361,STREET
65423,BARNEYS CONVENIENCE MART #15,"I-75, EXIT 195 & I-90, EXIT 64 & SR-795",Rossford,OH,550,3.599,41.55783,-83.62586,ADDRESS
68335,PILOT #481,"I-75, EXIT 20",Mc Donald,TN,285,3.599,35.15042,-84.95066,INTERSECTION
66230,PETRO COLBY TRUCKSTOP,"I-70, EXIT 53 & SR-25",Colby,KS,525,3.599,39.36475,-101.05917,INTERSECTION
66235,LOVES TRAVEL STOP #291,"I-75, EXIT 95 & SR-627",Richmond,KY,410,3.599,37.77885,-84.31734,POINT
65091,WYOMING FUEL PLAZA,"I-94, EXIT 210A",Dearborn,MI,325,3.599,42.32871,-83.15735,INTERSECTION
52551,PILOT TRAVEL CENTERS #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599,30.72266,-85.19206,INTERSECTION
66928,FLYING J TRAVEL PLAZA #730,"I-35/US-83, EXIT 13",Laredo,TX,693,3.599,27.63604,-99.48797,STREET
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,41.63529,-85.09821,ADDRESS
65842,AM PM TRAVEL CENTER,US-1/SR-4,Blythe,GA,135,3.599,33.30616,-82.20824,STREET
68716,ALLTOWN MARKETS #833,I-95 EXIT 41,Milford,CT,100,3.599,41.22019,-73.08016,STREET
69657,JIFFY MART,US-7 & SR-22A,Ferrisburgh,VT,39,3.599,44.18312,-73.24451,INTERSECTION
67782,SAMS MART #45,"I-40, EXIT 24 & SR-209",Waynesville,NC,405,3.599,35.52471,-82.95822,ADDRESS
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,40.82955,-115.7667,ADDRESS
67798,SUNSTOP #631,SR-231/SR-53 & SR-123,Ozark,AL,20,3.599,31.45985,-85.66897,ADDRESS
7082,Chevron,"I-65, EXIT 6",Ardmore,TN,460,3.599,35.08429,-86.88394,INTERSECTION
71037,SUNOCO,US-220 EXIT 111,Lock Haven,PA,138,3.599,41.12558,-77.44177,INTERSECTION
1156,CIRCLE K #4700028,"I-74/US-421, EXIT 116 & SR-44",Shelbyville,IN,375,3.599,39.52294,-85.77425,ADDRESS
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599,41.79385,-87.61945,ADDRESS
63946,MINIT MART #600644,"I-80, EXIT 134",Joliet,IL,399,3.599,41.51293,-88.04627,INTERSECTION
68279,MACS MARKET #101,ST 22A,Fair Haven,VT,12,3.599,43.59491,-73.27791,ADDRESS
1202,ONE9 #290,"I-95, EXIT 93 & SR-222",Perryville,MD,22,3.599,39.59052,-76.06176,ADDRESS
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.599,41.84394,-87.74402,STREET
4569,METROPOLIS TRUCK STOP,"I-24, EXIT 37 & US-45",Metropolis,IL,490,3.599,37.15637,-88.68255,POINT
63754,U SAVE TRAVEL PLAZA,US-19 & SR-129,Mount Nebo,WV,44,3.599,38.19642,-80.86148,ADDRESS
72948,CIRCLE K #2746514,SR-23,Watford City,ND,273,3.599,47.80429,-103.07779,STREET
68936,AMOCO,US-421/SR-11 & SR-53,Burgaw,NC,245,3.599,34.55542,-77.92245,ADDRESS
63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599,44.78235,-93.46617,STREET
72603,THORNTONS #170,I-465 Exit 46 & US-40,Indianapolis,IN,375,3.599,39.93055,-86.14804,POINT
65767,STATELINE FOOD MART #69,US-23,Pound,VA,44,3.599,37.14169,-82.62216,STREET
70256,PILOT TRAVEL CENTER #1128,SR-60,Bartow,FL,140,3.599,27.9045,-81.80907,STREET
52565,PILOT TRAVEL CENTERS #377,"I-35, EXIT 13",Laredo,TX,693,3.599,27.68478,-99.46364,POINT
70034,SPEEDWAY #8799,I-55 EXIT 282A & SR-171,Bedford Park,IL,293,3.599,42.4202,-71.09861,ADDRESS
70036,Speedway #3994,SR-38 & CR-21,West Chicago,IL,293,3.599,41.87688,-88.23516,INTERSECTION
61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599,47.06089,-109.4329,STREET
70126,SPEEDWAY #3535,"I-71,EXIT 165 & SR-97",Bellville,OH,315,3.599,40.62245,-82.50581,ADDRESS
5990,360 TRUCK STOP,US-360,Amelia Court House,VA,180,3.599,37.35838,-77.95875,STREET
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,715,3.599,31.91302,-87.74119,STREET
70870,ESSENTIAL FUELS,US-26,Scottsbluff,NE,795,3.599,41.84595577712,-103.617564439,POINT
71977,BP,SR-47,Sugar Grove,IL,296,3.599,41.75335,-88.44377,STREET
71852,KWIK TRIP #1164,US-63,Spooner,WI,295,3.599,45.82957,-91.88622,STREET
66553,JACKSONS FOOD STORE #83,"I-84, EXIT 304",Baker City,OR,982,3.599,44.77824,-117.81003,INTERSECTION
71913,Circle K #4702456,I-69,Martinsville,IN,375,3.599,39.50088,-86.33195,STREET
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,47.51413,-97.8357,ADDRESS
67442,PILOT #4598,I-75 EXIT 56,Niota,TN,285,3.599,35.5523,-84.5624,INTERSECTION
62774,MR MIKES MINI MART,SR-9,Northwood,NH,34,3.599,42.84978,-71.51373,ADDRESS
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa,IL,290,3.599,41.35617,-88.84097,ADDRESS
67408,STOCKTON TRAVEL CENTER,US-20/SR-78,Stockton,IL,520,3.599,42.35706,-90.00672,INTERSECTION
67380,MILLERS TRAVEL CENTER,"I-80, EXIT 1",Wendover,UT,835,3.599,40.7388,-114.03971,INTERSECTION
66185,TIGERMART OF BUFFALO,"I-45, EXIT 178 & US-79",Buffalo,TX,670,3.599,31.44328,-96.08215,ADDRESS
10161,SPEEDWAY #8740,"I-69, EXIT 87",Dewitt,MI,342,3.599,42.8174,-84.5505,INTERSECTION
66055,WINDMILL BP,"US-20, EXIT 208 & SR-14",Holland,IA,320,3.599,42.46367,-92.76874,INTERSECTION
72458,7-ELEVEN #41335,SR-80 & SR-29,Labelle,FL,225,3.599,26.76074,-81.43838,ADDRESS
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,695,3.599,34.30329,-92.39919,ADDRESS
61461,S&G,"I-280, EXIT 7",Oregon,OH,550,3.599,41.63101,-83.48266,INTERSECTION
71555,Kwik Trip #307,SR-35/US-18,Prairie Du Chien,WI,335,3.599,43.0245,-91.12194,STREET
68825,ALLTOWN MARKETS #832,"I-95, EXIT 40",Milford,CT,100,3.599,42.14231,-71.51647,ADDRESS
66547,OLD STONE JIFFY MART,"I-81, EXIT 321",Clear Brook,VA,60,3.599,39.25381,-78.10276,INTERSECTION
70170,LOVES TRAVEL STOP #716,SR-3005,Elizabethtown,KY,460,3.599,37.70393,-85.90719,STREET
67923,MONROE CENTER BP OASIS,"I-39, EXIT 111/US-51 & SR-72",Monroe Center,IL,520,3.599,40.47885,-88.99553,ADDRESS
67931,Forks 1&23,US-1/US-23/SR-4 & SR-19,Alma,GA,195,3.599,31.62847,-82.46062,INTERSECTION
67871,BASIN MARKET #107,US-40,Vernal,UT,810,3.599,40.45563,-109.53524,STREET
65765,FOSTERS CONVENIENCE STORE,US-29 & SR-685,Rustburg,VA,185,3.599,37.25957,-79.18247,STREET
64929,KARTAR TRUCK STOP,"I-74, EXIT 32 & SR-17",Woodhull,IL,270,3.599,41.17689,-90.31555,ADDRESS
69647,SPEEDWAY #6207,SR-25,Batavia,IL,293,3.599,41.82739,-88.31421,STREET
71042,SINCLAIR,I-580/US-395 EXIT 6,Carson City,NV,966,3.599,39.16086,-119.76704,ADDRESS
68956,SPEEDWAY #4533,"US-18/US-12, EXIT 146",Madison,WI,448,3.599,43.04381,-89.34512,STREET
68923,STRIPES 7FLEET #42509,US-67 & SR-137,Big Lake,TX,612,3.599,31.1917,-101.46733,INTERSECTION
10047,TOWN PUMP FOOD STORE #8929,"I-15, EXIT 339",Conrad,MT,815,3.599,48.13025,-111.91078,ADDRESS
60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599,42.65346,-92.46516,STREET
60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599,43.08545,-91.58899,INTERSECTION
60829,BARRY TRAVEL PLAZA,"I-72, EXIT 20",Barry,IL,540,3.599,39.70312,-91.03395,INTERSECTION
66238,BETTY BEAVERS TRUCKSTOP,"I- 90, EXIT 29",Canajoharie,NY,12,3.599,42.90765,-74.56601,INTERSECTION
4193,TIGER MART #63,"I-20, EXIT 454",Grand Prairie,TX,630,3.599,32.67673,-97.008,ADDRESS
64545,HOBO PANTRY #24,US-231 & SR-10,Brundidge,AL,720,3.599,31.72036,-85.83089,INTERSECTION
73021,Circle K #2746245,I 35W EXIT 6,Minneapolis,MN,448,3.599,44.82317,-93.29131,INTERSECTION
52546,CIRCLE K #2723910,US-84 & US-27,Bainbridge,GA,20,3.599,30.9219,-84.60184,ADDRESS
70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,270,3.599,41.54991,-90.5214,INTERSECTION
68093,MARATHON,US-223/CR-52,Adrian,MI,385,3.599,41.90553,-84.07935,STREET
68036,MOBIL,"I-95, EXIT 60",Salisbury,MA,178,3.599,42.86517,-70.89175,STREET
65027,STARKS TRUCK STOP,SR-12,Starks,LA,690,3.599,30.31522,-93.67549,STREET
71487,LOVES TRAVEL STOPS #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.599,38.97245,-112.32375,ADDRESS
71145,CASEYS #3905,I-74/US-421 EXIT 113,Shelbyville,IN,372,3.599,39.55223,-85.77873,INTERSECTION
64833,QWICKSERV,US-319 BUS & SR-133/SR-35/SR-33,Moultrie,GA,20,3.599,31.11433,-83.78574,ADDRESS
64713,GOOD TO GO,"I-65, EXIT 200",Enterprise,AL,20,3.599,45.47264,-89.36483,ADDRESS
5529,FLYING J #549,"I-77, EXIT 100 & 101",Mount Airy,NC,65,3.599,36.47917,-80.75237,INTERSECTION
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.599,40.73075,-89.03419,INTERSECTION
62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599,37.82244,-87.03905,STREET
70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599,41.60841,-88.21311,STREET
66121,ROAD RANGER #226,"I-65, EXIT 99",Greenwood,IN,375,3.60066666,39.60985,-86.07212,INTERSECTION
64503,QUICK FUEL #2304,"I-75, EXIT 210",Toledo,OH,550,3.60066666,41.71777,-83.50207,INTERSECTION
69747,SUNOCO,I-69 & YS HWY 30,Fort Wayne,IN,370,3.604,41.06966,-85.04891,STREET
70066,KWIK TRIP #957,US-18 & CR-PD,Madison,WI,420,3.604,43.04381,-89.34512,STREET
71428,KWIK TRIP #1140,SR-69/SR-92 & HWY-CC,Belleville,WI,420,3.604,42.85906,-89.53266,ADDRESS
